date,tmax,tmin
1981-09-14,81.0,55.0
1982-09-14,82.0,62.0
1983-09-14,86.0,64.0
1984-09-14,80.0,56.0
1985-09-14,75.0,55.0
1986-09-14,80.0,58.0
1987-09-14,83.0,67.0
1988-09-14,76.0,65.0
1989-09-14,84.0,63.0
1990-09-14,78.0,60.0
1991-09-14,66.0,61.0
1992-09-14,87.0,60.0
1993-09-14,83.0,64.0
1994-09-14,81.0,59.0
1995-09-14,68.0,62.0
1996-09-14,64.0,59.0
1997-09-14,75.0,52.0
1998-09-14,77.0,62.0
1999-09-14,84.0,64.0
2000-09-14,83.0,62.0
2001-09-14,85.0,64.0
2002-09-14,83.0,54.0
2003-09-14,82.0,69.0
2004-09-14,76.0,61.0
2005-09-14,86.0,59.0
2006-09-14,79.0,65.0
2007-09-14,70.0,63.0
2008-09-14,84.0,63.0
2009-09-14,83.0,64.0
2010-09-14,90.0,69.0
2011-09-14,78.0,65.0
2012-09-14,78.0,55.0
