date,tmax,tmin
1981-05-13,86.0,51.0
1982-05-13,73.0,47.0
1983-05-13,76.0,59.0
1984-05-13,83.0,54.0
1985-05-13,78.0,56.0
1986-05-13,74.0,57.0
1987-05-13,72.0,56.0
1988-05-13,73.0,57.0
1989-05-13,69.0,52.0
1990-05-13,82.0,55.0
1991-05-13,77.0,58.0
1992-05-13,74.0,49.0
1993-05-13,74.0,60.0
1994-05-13,82.0,62.0
1995-05-13,58.0,51.0
1996-05-13,81.0,59.0
1997-05-13,74.0,61.0
1998-05-13,82.0,56.0
1999-05-13,77.0,64.0
2000-05-13,79.0,56.0
2001-05-13,89.0,63.0
2002-05-13,78.0,66.0
2003-05-13,79.0,56.0
2004-05-13,86.0,56.0
2005-05-13,66.0,57.0
2006-05-13,80.0,54.0
2007-05-13,92.0,57.0
2008-05-13,73.0,47.0
2009-05-13,85.0,58.0
2010-05-13,78.0,55.0
2011-05-13,80.0,64.0
2012-05-13,78.0,58.0
