date,tmax,tmin
1981-04-14,62.0,47.0
1982-04-14,69.0,51.0
1983-04-14,60.0,48.0
1984-04-14,80.0,52.0
1985-04-14,73.0,52.0
1986-04-14,71.0,56.0
1987-04-14,65.0,42.0
1988-04-14,78.0,47.0
1989-04-14,69.0,50.0
1990-04-14,73.0,44.0
1991-04-14,69.0,47.0
1992-04-14,60.0,42.0
1993-04-14,70.0,46.0
1994-04-14,77.0,47.0
1995-04-14,64.0,48.0
1996-04-14,69.0,41.0
1997-04-14,66.0,44.0
1998-04-14,73.0,45.0
1999-04-14,66.0,42.0
2000-04-14,67.0,53.0
2001-04-14,80.0,48.0
2002-04-14,78.0,58.0
2003-04-14,79.0,48.0
2004-04-14,79.0,47.0
2005-04-14,72.0,45.0
2006-04-14,67.0,46.0
2007-04-14,67.0,53.0
2008-04-14,81.0,51.0
2009-04-14,72.0,55.0
2010-04-14,56.0,38.0
2011-04-14,87.0,52.0
2012-04-14,86.0,52.0
