date,tmax,tmin
1981-10-27,57.0,40.0
1982-10-27,60.0,44.0
1983-10-27,68.0,40.0
1984-10-27,60.0,45.0
1985-10-27,58.0,49.0
1986-10-27,50.0,40.0
1987-10-27,71.0,39.0
1988-10-27,63.0,49.0
1989-10-27,66.0,47.0
1990-10-27,68.0,41.0
1991-10-27,58.0,38.0
1992-10-27,59.0,36.0
1993-10-27,58.0,50.0
1994-10-27,56.0,51.0
1995-10-27,60.0,51.0
1996-10-27,55.0,40.0
1997-10-27,58.0,47.0
1998-10-27,58.0,38.0
1999-10-27,58.0,49.0
2000-10-27,53.0,35.0
2001-10-27,57.0,52.0
2002-10-27,43.0,31.0
2003-10-27,67.0,47.0
2004-10-27,61.0,35.0
2005-10-27,66.0,53.0
2006-10-27,59.0,42.0
2007-10-27,63.0,53.0
2008-10-27,65.0,45.0
2009-10-27,65.0,49.0
2010-10-27,52.0,32.0
2011-10-27,63.0,41.0
2012-10-27,72.0,50.0
