date,tmax,tmin
1981-08-19,88.0,70.0
1982-08-19,87.0,69.0
1983-08-19,89.0,71.0
1984-08-19,77.0,67.0
1985-08-19,87.0,72.0
1986-08-19,81.0,68.0
1987-08-19,83.0,68.0
1988-08-19,83.0,72.0
1989-08-19,78.0,63.0
1990-08-19,90.0,70.0
1991-08-19,91.0,69.0
1992-08-19,85.0,67.0
1993-08-19,86.0,69.0
1994-08-19,90.0,76.0
1995-08-19,89.0,68.0
1996-08-19,90.0,77.0
1997-08-19,89.0,69.0
1998-08-19,87.0,73.0
1999-08-19,76.0,64.0
2000-08-19,81.0,72.0
2001-08-19,77.0,66.0
2002-08-19,80.0,68.0
2003-08-19,86.0,71.0
2004-08-19,89.0,71.0
2005-08-19,87.0,65.0
2006-08-19,93.0,75.0
2007-08-19,89.0,74.0
2008-08-19,87.0,71.0
2009-08-19,82.0,72.0
2010-08-19,82.0,70.0
2011-08-19,85.0,69.0
2012-08-19,88.0,70.0
