date,tmax,tmin
1981-08-27,88.0,63.0
1982-08-27,85.0,69.0
1983-08-27,83.0,68.0
1984-08-27,85.0,70.0
1985-08-27,76.0,66.0
1986-08-27,89.0,70.0
1987-08-27,89.0,67.0
1988-08-27,82.0,63.0
1989-08-27,87.0,72.0
1990-08-27,76.0,67.0
1991-08-27,85.0,65.0
1992-08-27,89.0,69.0
1993-08-27,85.0,63.0
1994-08-27,91.0,70.0
1995-08-27,86.0,72.0
1996-08-27,83.0,65.0
1997-08-27,90.0,72.0
1998-08-27,84.0,70.0
1999-08-27,88.0,67.0
2000-08-27,87.0,66.0
2001-08-27,87.0,65.0
2002-08-27,86.0,67.0
2003-08-27,86.0,70.0
2004-08-27,80.0,74.0
2005-08-27,89.0,69.0
2006-08-27,90.0,69.0
2007-08-27,85.0,68.0
2008-08-27,83.0,69.0
2009-08-27,88.0,71.0
2010-08-27,87.0,74.0
2011-08-27,81.0,70.0
2012-08-27,85.0,74.0
