date,tmax,tmin
1981-06-25,85.0,69.0
1982-06-25,81.0,68.0
1983-06-25,88.0,69.0
1984-06-25,89.0,64.0
1985-06-25,89.0,71.0
1986-06-25,90.0,68.0
1987-06-25,79.0,69.0
1988-06-25,87.0,72.0
1989-06-25,96.0,72.0
1990-06-25,83.0,74.0
1991-06-25,77.0,57.0
1992-06-25,81.0,66.0
1993-06-25,94.0,69.0
1994-06-25,85.0,70.0
1995-06-25,90.0,69.0
1996-06-25,92.0,72.0
1997-06-25,86.0,74.0
1998-06-25,83.0,69.0
1999-06-25,101.0,69.0
2000-06-25,78.0,71.0
2001-06-25,90.0,70.0
2002-06-25,71.0,63.0
2003-06-25,94.0,67.0
2004-06-25,85.0,65.0
2005-06-25,87.0,78.0
2006-06-25,84.0,65.0
2007-06-25,96.0,71.0
2008-06-25,80.0,71.0
2009-06-25,97.0,79.0
2010-06-25,89.0,70.0
2011-06-25,87.0,67.0
2012-06-25,81.0,69.0
