date,tmax,tmin
1981-01-27,35.0,8.0
1982-01-27,31.0,18.0
1983-01-27,46.0,18.0
1984-01-27,26.0,11.0
1985-01-27,31.0,18.0
1986-01-27,40.0,15.0
1987-01-27,49.0,24.0
1988-01-27,42.0,20.0
1989-01-27,34.0,18.0
1990-01-27,21.0,14.0
1991-01-27,41.0,19.0
1992-01-27,42.0,25.0
1993-01-27,33.0,15.0
1994-01-27,30.0,18.0
1995-01-27,42.0,23.0
1996-01-27,42.0,26.0
1997-01-27,42.0,33.0
1998-01-27,34.0,17.0
1999-01-27,45.0,24.0
2000-01-27,33.0,15.0
2001-01-27,40.0,17.0
2002-01-27,40.0,23.0
2003-01-27,27.0,14.0
2004-01-27,41.0,18.0
2005-01-27,32.0,22.0
2006-01-27,43.0,21.0
2007-01-27,39.0,22.0
2008-01-27,36.0,18.0
2009-01-27,38.0,15.0
2010-01-27,48.0,27.0
2011-01-27,29.0,15.0
2012-01-27,34.0,14.0
