date,tmax,tmin
1981-11-13,54.0,33.0
1982-11-13,59.0,34.0
1983-11-13,59.0,29.0
1984-11-13,38.0,34.0
1985-11-13,50.0,29.0
1986-11-13,58.0,32.0
1987-11-13,49.0,33.0
1988-11-13,55.0,42.0
1989-11-13,40.0,25.0
1990-11-13,65.0,35.0
1991-11-13,56.0,34.0
1992-11-13,48.0,30.0
1993-11-13,60.0,38.0
1994-11-13,48.0,29.0
1995-11-13,63.0,50.0
1996-11-13,46.0,29.0
1997-11-13,51.0,42.0
1998-11-13,62.0,33.0
1999-11-13,49.0,43.0
2000-11-13,47.0,24.0
2001-11-13,45.0,32.0
2002-11-13,46.0,27.0
2003-11-13,47.0,31.0
2004-11-13,47.0,29.0
2005-11-13,53.0,44.0
2006-11-13,56.0,41.0
2007-11-13,52.0,38.0
2008-11-13,60.0,42.0
2009-11-13,40.0,26.0
2010-11-13,50.0,40.0
2011-11-13,54.0,42.0
2012-11-13,45.0,33.0
