date,tmax,tmin
1981-03-09,49.0,27.0
1982-03-09,65.0,30.0
1983-03-09,49.0,24.0
1984-03-09,42.0,26.0
1985-03-09,35.0,16.0
1986-03-09,46.0,32.0
1987-03-09,43.0,25.0
1988-03-09,63.0,39.0
1989-03-09,58.0,31.0
1990-03-09,60.0,32.0
1991-03-09,37.0,27.0
1992-03-09,51.0,39.0
1993-03-09,57.0,32.0
1994-03-09,40.0,24.0
1995-03-09,55.0,41.0
1996-03-09,51.0,30.0
1997-03-09,49.0,32.0
1998-03-09,58.0,34.0
1999-03-09,49.0,29.0
2000-03-09,51.0,26.0
2001-03-09,59.0,26.0
2002-03-09,65.0,36.0
2003-03-09,50.0,28.0
2004-03-09,60.0,38.0
2005-03-09,45.0,26.0
2006-03-09,51.0,29.0
2007-03-09,52.0,30.0
2008-03-09,63.0,36.0
2009-03-09,56.0,40.0
2010-03-09,34.0,21.0
2011-03-09,55.0,30.0
2012-03-09,44.0,24.0
