date,tmax,tmin
1981-12-24,29.0,18.0
1982-12-24,34.0,22.0
1983-12-24,32.0,15.0
1984-12-24,28.0,12.0
1985-12-24,29.0,19.0
1986-12-24,45.0,23.0
1987-12-24,48.0,30.0
1988-12-24,37.0,25.0
1989-12-24,26.0,21.0
1990-12-24,36.0,21.0
1991-12-24,29.0,17.0
1992-12-24,38.0,20.0
1993-12-24,46.0,31.0
1994-12-24,41.0,18.0
1995-12-24,31.0,21.0
1996-12-24,60.0,24.0
1997-12-24,34.0,21.0
1998-12-24,46.0,26.0
1999-12-24,46.0,24.0
2000-12-24,33.0,24.0
2001-12-24,31.0,18.0
2002-12-24,25.0,17.0
2003-12-24,52.0,31.0
2004-12-24,25.0,17.0
2005-12-24,40.0,20.0
2006-12-24,40.0,24.0
2007-12-24,40.0,27.0
2008-12-24,41.0,18.0
2009-12-24,35.0,24.0
2010-12-24,26.0,12.0
2011-12-24,40.0,27.0
2012-12-24,25.0,7.0
