date,tmax,tmin
1981-06-22,88.0,68.0
1982-06-22,81.0,59.0
1983-06-22,87.0,69.0
1984-06-22,85.0,64.0
1985-06-22,88.0,72.0
1986-06-22,73.0,63.0
1987-06-22,81.0,69.0
1988-06-22,79.0,71.0
1989-06-22,94.0,69.0
1990-06-22,84.0,67.0
1991-06-22,90.0,69.0
1992-06-22,77.0,60.0
1993-06-22,93.0,71.0
1994-06-22,87.0,71.0
1995-06-22,84.0,70.0
1996-06-22,92.0,71.0
1997-06-22,98.0,69.0
1998-06-22,78.0,70.0
1999-06-22,76.0,64.0
2000-06-22,93.0,72.0
2001-06-22,82.0,69.0
2002-06-22,75.0,67.0
2003-06-22,83.0,70.0
2004-06-22,87.0,69.0
2005-06-22,98.0,75.0
2006-06-22,92.0,72.0
2007-06-22,88.0,72.0
2008-06-22,93.0,72.0
2009-06-22,94.0,67.0
2010-06-22,87.0,74.0
2011-06-22,90.0,80.0
2012-06-22,85.0,69.0
