date,tmax,tmin
1981-10-16,71.0,42.0
1982-10-16,63.0,51.0
1983-10-16,71.0,50.0
1984-10-16,75.0,47.0
1985-10-16,57.0,46.0
1986-10-16,61.0,43.0
1987-10-16,55.0,43.0
1988-10-16,71.0,47.0
1989-10-16,58.0,41.0
1990-10-16,78.0,53.0
1991-10-16,69.0,51.0
1992-10-16,70.0,40.0
1993-10-16,74.0,44.0
1994-10-16,63.0,52.0
1995-10-16,66.0,49.0
1996-10-16,58.0,49.0
1997-10-16,70.0,56.0
1998-10-16,71.0,47.0
1999-10-16,58.0,34.0
2000-10-16,65.0,44.0
2001-10-16,68.0,49.0
2002-10-16,68.0,44.0
2003-10-16,71.0,48.0
2004-10-16,75.0,49.0
2005-10-16,79.0,45.0
2006-10-16,78.0,60.0
2007-10-16,71.0,43.0
2008-10-16,79.0,56.0
2009-10-16,69.0,52.0
2010-10-16,67.0,46.0
2011-10-16,72.0,48.0
2012-10-16,63.0,53.0
