date,tmax,tmin
1981-07-31,91.0,79.0
1982-07-31,85.0,73.0
1983-07-31,94.0,72.0
1984-07-31,89.0,75.0
1985-07-31,89.0,71.0
1986-07-31,88.0,74.0
1987-07-31,96.0,79.0
1988-07-31,85.0,74.0
1989-07-31,89.0,73.0
1990-07-31,90.0,75.0
1991-07-31,91.0,68.0
1992-07-31,89.0,70.0
1993-07-31,84.0,73.0
1994-07-31,92.0,76.0
1995-07-31,85.0,75.0
1996-07-31,77.0,69.0
1997-07-31,86.0,77.0
1998-07-31,86.0,74.0
1999-07-31,93.0,77.0
2000-07-31,99.0,74.0
2001-07-31,90.0,72.0
2002-07-31,94.0,78.0
2003-07-31,87.0,73.0
2004-07-31,86.0,66.0
2005-07-31,83.0,73.0
2006-07-31,87.0,70.0
2007-07-31,85.0,72.0
2008-07-31,87.0,76.0
2009-07-31,84.0,69.0
2010-07-31,93.0,85.0
2011-07-31,97.0,74.0
2012-07-31,80.0,67.0
