date,tmax,tmin
1981-04-21,81.0,49.0
1982-04-21,71.0,47.0
1983-04-21,65.0,48.0
1984-04-21,71.0,46.0
1985-04-21,74.0,53.0
1986-04-21,67.0,42.0
1987-04-21,73.0,50.0
1988-04-21,59.0,45.0
1989-04-21,74.0,57.0
1990-04-21,69.0,54.0
1991-04-21,77.0,47.0
1992-04-21,76.0,55.0
1993-04-21,75.0,59.0
1994-04-21,74.0,58.0
1995-04-21,68.0,54.0
1996-04-21,78.0,42.0
1997-04-21,67.0,45.0
1998-04-21,86.0,62.0
1999-04-21,71.0,45.0
2000-04-21,71.0,54.0
2001-04-21,71.0,41.0
2002-04-21,64.0,57.0
2003-04-21,66.0,41.0
2004-04-21,79.0,55.0
2005-04-21,69.0,44.0
2006-04-21,68.0,46.0
2007-04-21,75.0,54.0
2008-04-21,60.0,51.0
2009-04-21,73.0,56.0
2010-04-21,60.0,53.0
2011-04-21,69.0,52.0
2012-04-21,62.0,52.0
