date,tmax,tmin
1981-04-22,85.0,52.0
1982-04-22,76.0,55.0
1983-04-22,71.0,47.0
1984-04-22,76.0,51.0
1985-04-22,66.0,47.0
1986-04-22,64.0,44.0
1987-04-22,65.0,47.0
1988-04-22,63.0,45.0
1989-04-22,69.0,53.0
1990-04-22,63.0,52.0
1991-04-22,78.0,49.0
1992-04-22,82.0,48.0
1993-04-22,74.0,54.0
1994-04-22,76.0,54.0
1995-04-22,66.0,54.0
1996-04-22,85.0,54.0
1997-04-22,70.0,44.0
1998-04-22,77.0,57.0
1999-04-22,65.0,50.0
2000-04-22,64.0,51.0
2001-04-22,76.0,41.0
2002-04-22,65.0,45.0
2003-04-22,60.0,51.0
2004-04-22,77.0,63.0
2005-04-22,72.0,46.0
2006-04-22,71.0,56.0
2007-04-22,69.0,55.0
2008-04-22,61.0,51.0
2009-04-22,71.0,47.0
2010-04-22,54.0,47.0
2011-04-22,64.0,45.0
2012-04-22,71.0,52.0
