date,tmax,tmin
1981-02-07,45.0,17.0
1982-02-07,33.0,17.0
1983-02-07,38.0,21.0
1984-02-07,34.0,14.0
1985-02-07,37.0,25.0
1986-02-07,39.0,14.0
1987-02-07,56.0,28.0
1988-02-07,36.0,22.0
1989-02-07,39.0,30.0
1990-02-07,36.0,22.0
1991-02-07,43.0,20.0
1992-02-07,37.0,23.0
1993-02-07,40.0,23.0
1994-02-07,48.0,26.0
1995-02-07,58.0,24.0
1996-02-07,38.0,21.0
1997-02-07,42.0,20.0
1998-02-07,41.0,25.0
1999-02-07,53.0,26.0
2000-02-07,38.0,24.0
2001-02-07,27.0,10.0
2002-02-07,49.0,23.0
2003-02-07,46.0,20.0
2004-02-07,49.0,19.0
2005-02-07,31.0,23.0
2006-02-07,32.0,18.0
2007-02-07,43.0,29.0
2008-02-07,36.0,19.0
2009-02-07,55.0,26.0
2010-02-07,29.0,21.0
2011-02-07,40.0,29.0
2012-02-07,30.0,13.0
