date,tmax,tmin
1981-11-02,50.0,34.0
1982-11-02,56.0,32.0
1983-11-02,66.0,39.0
1984-11-02,63.0,36.0
1985-11-02,55.0,35.0
1986-11-02,60.0,40.0
1987-11-02,54.0,34.0
1988-11-02,65.0,41.0
1989-11-02,59.0,40.0
1990-11-02,54.0,45.0
1991-11-02,67.0,43.0
1992-11-02,46.0,37.0
1993-11-02,68.0,38.0
1994-11-02,68.0,43.0
1995-11-02,67.0,32.0
1996-11-02,60.0,35.0
1997-11-02,56.0,37.0
1998-11-02,65.0,40.0
1999-11-02,59.0,35.0
2000-11-02,64.0,34.0
2001-11-02,53.0,37.0
2002-11-02,55.0,28.0
2003-11-02,60.0,50.0
2004-11-02,63.0,40.0
2005-11-02,64.0,41.0
2006-11-02,70.0,45.0
2007-11-02,61.0,34.0
2008-11-02,64.0,40.0
2009-11-02,36.0,25.0
2010-11-02,57.0,34.0
2011-11-02,58.0,46.0
2012-11-02,57.0,41.0
