date,tmax,tmin
1981-02-11,51.0,20.0
1982-02-11,52.0,18.0
1983-02-11,36.0,13.0
1984-02-11,32.0,21.0
1985-02-11,35.0,25.0
1986-02-11,46.0,17.0
1987-02-11,47.0,36.0
1988-02-11,44.0,25.0
1989-02-11,52.0,28.0
1990-02-11,50.0,27.0
1991-02-11,46.0,22.0
1992-02-11,38.0,20.0
1993-02-11,47.0,29.0
1994-02-11,35.0,28.0
1995-02-11,55.0,27.0
1996-02-11,49.0,21.0
1997-02-11,44.0,26.0
1998-02-11,47.0,29.0
1999-02-11,45.0,24.0
2000-02-11,47.0,21.0
2001-02-11,27.0,13.0
2002-02-11,48.0,24.0
2003-02-11,32.0,17.0
2004-02-11,47.0,30.0
2005-02-11,35.0,13.0
2006-02-11,41.0,25.0
2007-02-11,52.0,26.0
2008-02-11,37.0,24.0
2009-02-11,58.0,32.0
2010-02-11,30.0,24.0
2011-02-11,33.0,17.0
2012-02-11,43.0,19.0
