date,tmax,tmin
1981-12-19,40.0,22.0
1982-12-19,50.0,18.0
1983-12-19,40.0,19.0
1984-12-19,35.0,17.0
1985-12-19,39.0,21.0
1986-12-19,33.0,19.0
1987-12-19,44.0,27.0
1988-12-19,48.0,18.0
1989-12-19,26.0,22.0
1990-12-19,35.0,21.0
1991-12-19,35.0,19.0
1992-12-19,36.0,23.0
1993-12-19,42.0,22.0
1994-12-19,29.0,21.0
1995-12-19,44.0,23.0
1996-12-19,45.0,23.0
1997-12-19,48.0,25.0
1998-12-19,49.0,26.0
1999-12-19,24.0,10.0
2000-12-19,38.0,27.0
2001-12-19,31.0,21.0
2002-12-19,31.0,28.0
2003-12-19,40.0,20.0
2004-12-19,36.0,28.0
2005-12-19,35.0,18.0
2006-12-19,39.0,18.0
2007-12-19,45.0,25.0
2008-12-19,44.0,24.0
2009-12-19,30.0,18.0
2010-12-19,53.0,26.0
2011-12-19,38.0,22.0
2012-12-19,27.0,21.0
