date,tmax,tmin
1981-02-28,39.0,20.0
1982-02-28,49.0,36.0
1983-02-28,52.0,25.0
1984-02-28,33.0,27.0
1985-02-28,33.0,29.0
1986-02-28,38.0,22.0
1987-02-28,56.0,35.0
1988-02-28,34.0,25.0
1989-02-28,50.0,28.0
1990-02-28,46.0,26.0
1991-02-28,44.0,26.0
1992-02-28,61.0,38.0
1993-02-28,36.0,26.0
1994-02-28,43.0,24.0
1995-02-28,45.0,23.0
1996-02-28,50.0,24.0
1997-02-28,55.0,28.0
1998-02-28,55.0,33.0
1999-02-28,54.0,21.0
2000-02-28,41.0,20.0
2001-02-28,57.0,27.0
2002-02-28,59.0,30.0
2003-02-28,44.0,29.0
2004-02-28,49.0,36.0
2005-02-28,41.0,29.0
2006-02-28,33.0,25.0
2007-02-28,50.0,31.0
2008-02-28,60.0,30.0
2009-02-28,45.0,26.0
2010-02-28,41.0,28.0
2011-02-28,43.0,27.0
2012-02-28,47.0,27.0
