date,tmax,tmin
1981-12-11,49.0,33.0
1982-12-11,34.0,23.0
1983-12-11,47.0,26.0
1984-12-11,36.0,26.0
1985-12-11,33.0,13.0
1986-12-11,47.0,26.0
1987-12-11,35.0,17.0
1988-12-11,45.0,27.0
1989-12-11,42.0,36.0
1990-12-11,31.0,15.0
1991-12-11,35.0,19.0
1992-12-11,43.0,23.0
1993-12-11,33.0,24.0
1994-12-11,43.0,30.0
1995-12-11,49.0,28.0
1996-12-11,48.0,31.0
1997-12-11,35.0,23.0
1998-12-11,40.0,23.0
1999-12-11,44.0,22.0
2000-12-11,34.0,20.0
2001-12-11,32.0,23.0
2002-12-11,34.0,14.0
2003-12-11,41.0,26.0
2004-12-11,42.0,29.0
2005-12-11,31.0,17.0
2006-12-11,36.0,23.0
2007-12-11,40.0,32.0
2008-12-11,36.0,22.0
2009-12-11,40.0,32.0
2010-12-11,36.0,23.0
2011-12-11,50.0,24.0
2012-12-11,32.0,16.0
