date,tmax,tmin
1981-07-23,95.0,78.0
1982-07-23,85.0,71.0
1983-07-23,98.0,77.0
1984-07-23,88.0,72.0
1985-07-23,88.0,74.0
1986-07-23,88.0,70.0
1987-07-23,92.0,67.0
1988-07-23,88.0,71.0
1989-07-23,80.0,76.0
1990-07-23,90.0,75.0
1991-07-23,92.0,71.0
1992-07-23,82.0,73.0
1993-07-23,75.0,65.0
1994-07-23,93.0,77.0
1995-07-23,85.0,71.0
1996-07-23,87.0,77.0
1997-07-23,91.0,76.0
1998-07-23,81.0,73.0
1999-07-23,100.0,77.0
2000-07-23,100.0,80.0
2001-07-23,86.0,74.0
2002-07-23,89.0,68.0
2003-07-23,83.0,74.0
2004-07-23,91.0,78.0
2005-07-23,80.0,71.0
2006-07-23,85.0,71.0
2007-07-23,91.0,72.0
2008-07-23,92.0,75.0
2009-07-23,83.0,68.0
2010-07-23,96.0,79.0
2011-07-23,93.0,79.0
2012-07-23,90.0,73.0
