date,tmax,tmin
1981-07-22,95.0,81.0
1982-07-22,84.0,70.0
1983-07-22,98.0,75.0
1984-07-22,88.0,74.0
1985-07-22,93.0,74.0
1986-07-22,91.0,76.0
1987-07-22,89.0,66.0
1988-07-22,96.0,71.0
1989-07-22,81.0,76.0
1990-07-22,86.0,76.0
1991-07-22,94.0,72.0
1992-07-22,91.0,73.0
1993-07-22,82.0,74.0
1994-07-22,92.0,75.0
1995-07-22,89.0,73.0
1996-07-22,90.0,71.0
1997-07-22,96.0,79.0
1998-07-22,85.0,71.0
1999-07-22,92.0,73.0
2000-07-22,100.0,76.0
2001-07-22,85.0,68.0
2002-07-22,82.0,73.0
2003-07-22,85.0,71.0
2004-07-22,91.0,79.0
2005-07-22,90.0,80.0
2006-07-22,90.0,78.0
2007-07-22,86.0,72.0
2008-07-22,93.0,74.0
2009-07-22,90.0,73.0
2010-07-22,94.0,76.0
2011-07-22,87.0,76.0
2012-07-22,96.0,74.0
