date,tmax,tmin
1981-08-28,80.0,69.0
1982-08-28,88.0,69.0
1983-08-28,82.0,67.0
1984-08-28,86.0,67.0
1985-08-28,84.0,60.0
1986-08-28,91.0,70.0
1987-08-28,91.0,65.0
1988-08-28,86.0,63.0
1989-08-28,88.0,74.0
1990-08-28,84.0,67.0
1991-08-28,80.0,69.0
1992-08-28,83.0,68.0
1993-08-28,88.0,64.0
1994-08-28,90.0,72.0
1995-08-28,88.0,68.0
1996-08-28,82.0,66.0
1997-08-28,88.0,75.0
1998-08-28,87.0,63.0
1999-08-28,88.0,66.0
2000-08-28,85.0,66.0
2001-08-28,81.0,68.0
2002-08-28,87.0,74.0
2003-08-28,80.0,64.0
2004-08-28,84.0,67.0
2005-08-28,89.0,74.0
2006-08-28,91.0,75.0
2007-08-28,84.0,68.0
2008-08-28,87.0,72.0
2009-08-28,82.0,70.0
2010-08-28,89.0,68.0
2011-08-28,84.0,66.0
2012-08-28,91.0,73.0
