date,tmax,tmin
1981-01-01,29.0,18.0
1982-01-01,33.0,14.0
1983-01-01,38.0,23.0
1984-01-01,37.0,12.0
1985-01-01,34.0,13.0
1986-01-01,31.0,17.0
1987-01-01,26.0,17.0
1988-01-01,40.0,24.0
1989-01-01,30.0,17.0
1990-01-01,36.0,22.0
1991-01-01,39.0,25.0
1992-01-01,38.0,21.0
1993-01-01,39.0,22.0
1994-01-01,42.0,21.0
1995-01-01,41.0,20.0
1996-01-01,42.0,25.0
1997-01-01,28.0,14.0
1998-01-01,44.0,19.0
1999-01-01,39.0,20.0
2000-01-01,34.0,23.0
2001-01-01,40.0,23.0
2002-01-01,42.0,22.0
2003-01-01,30.0,13.0
2004-01-01,44.0,26.0
2005-01-01,37.0,12.0
2006-01-01,42.0,21.0
2007-01-01,32.0,13.0
2008-01-01,39.0,24.0
2009-01-01,33.0,18.0
2010-01-01,29.0,14.0
2011-01-01,32.0,20.0
2012-01-01,38.0,23.0
