date,tmax,tmin
1981-02-14,46.0,27.0
1982-02-14,43.0,19.0
1983-02-14,41.0,27.0
1984-02-14,35.0,22.0
1985-02-14,29.0,20.0
1986-02-14,45.0,27.0
1987-02-14,40.0,26.0
1988-02-14,32.0,18.0
1989-02-14,43.0,27.0
1990-02-14,34.0,29.0
1991-02-14,41.0,32.0
1992-02-14,49.0,22.0
1993-02-14,47.0,27.0
1994-02-14,31.0,26.0
1995-02-14,51.0,23.0
1996-02-14,58.0,38.0
1997-02-14,49.0,26.0
1998-02-14,45.0,25.0
1999-02-14,42.0,26.0
2000-02-14,34.0,19.0
2001-02-14,30.0,20.0
2002-02-14,46.0,25.0
2003-02-14,48.0,21.0
2004-02-14,53.0,38.0
2005-02-14,42.0,27.0
2006-02-14,56.0,28.0
2007-02-14,44.0,27.0
2008-02-14,45.0,22.0
2009-02-14,45.0,34.0
2010-02-14,31.0,22.0
2011-02-14,33.0,14.0
2012-02-14,40.0,26.0
