date,tmax,tmin
1981-12-29,28.0,14.0
1982-12-29,39.0,21.0
1983-12-29,26.0,14.0
1984-12-29,28.0,11.0
1985-12-29,43.0,28.0
1986-12-29,23.0,11.0
1987-12-29,46.0,28.0
1988-12-29,31.0,23.0
1989-12-29,37.0,18.0
1990-12-29,26.0,14.0
1991-12-29,37.0,20.0
1992-12-29,40.0,22.0
1993-12-29,36.0,23.0
1994-12-29,38.0,21.0
1995-12-29,36.0,21.0
1996-12-29,41.0,26.0
1997-12-29,37.0,18.0
1998-12-29,37.0,17.0
1999-12-29,37.0,17.0
2000-12-29,33.0,18.0
2001-12-29,42.0,29.0
2002-12-29,31.0,11.0
2003-12-29,44.0,31.0
2004-12-29,28.0,13.0
2005-12-29,38.0,29.0
2006-12-29,31.0,15.0
2007-12-29,33.0,26.0
2008-12-29,35.0,24.0
2009-12-29,34.0,19.0
2010-12-29,35.0,23.0
2011-12-29,31.0,23.0
2012-12-29,29.0,21.0
