date,tmax,tmin
1981-08-21,92.0,69.0
1982-08-21,84.0,68.0
1983-08-21,85.0,69.0
1984-08-21,89.0,66.0
1985-08-21,83.0,69.0
1986-08-21,87.0,60.0
1987-08-21,92.0,67.0
1988-08-21,84.0,65.0
1989-08-21,77.0,58.0
1990-08-21,86.0,66.0
1991-08-21,93.0,77.0
1992-08-21,83.0,66.0
1993-08-21,76.0,66.0
1994-08-21,82.0,73.0
1995-08-21,88.0,71.0
1996-08-21,80.0,67.0
1997-08-21,91.0,69.0
1998-08-21,79.0,69.0
1999-08-21,86.0,63.0
2000-08-21,86.0,70.0
2001-08-21,95.0,68.0
2002-08-21,87.0,67.0
2003-08-21,86.0,73.0
2004-08-21,79.0,67.0
2005-08-21,87.0,68.0
2006-08-21,89.0,75.0
2007-08-21,96.0,78.0
2008-08-21,81.0,68.0
2009-08-21,88.0,76.0
2010-08-21,80.0,69.0
2011-08-21,88.0,70.0
2012-08-21,83.0,70.0
