date,tmax,tmin
1981-05-26,85.0,65.0
1982-05-26,86.0,68.0
1983-05-26,79.0,65.0
1984-05-26,71.0,58.0
1985-05-26,77.0,54.0
1986-05-26,82.0,62.0
1987-05-26,83.0,62.0
1988-05-26,80.0,58.0
1989-05-26,96.0,62.0
1990-05-26,79.0,57.0
1991-05-26,76.0,51.0
1992-05-26,86.0,59.0
1993-05-26,87.0,59.0
1994-05-26,75.0,61.0
1995-05-26,81.0,56.0
1996-05-26,81.0,70.0
1997-05-26,75.0,59.0
1998-05-26,88.0,56.0
1999-05-26,87.0,57.0
2000-05-26,81.0,69.0
2001-05-26,85.0,69.0
2002-05-26,88.0,57.0
2003-05-26,81.0,69.0
2004-05-26,76.0,59.0
2005-05-26,82.0,63.0
2006-05-26,66.0,56.0
2007-05-26,99.0,63.0
2008-05-26,90.0,68.0
2009-05-26,88.0,66.0
2010-05-26,88.0,71.0
2011-05-26,82.0,64.0
2012-05-26,92.0,57.0
