date,tmax,tmin
1981-05-01,79.0,62.0
1982-05-01,81.0,57.0
1983-05-01,76.0,49.0
1984-05-01,71.0,50.0
1985-05-01,75.0,56.0
1986-05-01,80.0,49.0
1987-05-01,74.0,53.0
1988-05-01,76.0,54.0
1989-05-01,81.0,55.0
1990-05-01,69.0,52.0
1991-05-01,65.0,44.0
1992-05-01,73.0,54.0
1993-05-01,62.0,51.0
1994-05-01,71.0,64.0
1995-05-01,76.0,55.0
1996-05-01,76.0,61.0
1997-05-01,76.0,49.0
1998-05-01,68.0,56.0
1999-05-01,65.0,47.0
2000-05-01,82.0,59.0
2001-05-01,74.0,53.0
2002-05-01,78.0,49.0
2003-05-01,88.0,57.0
2004-05-01,68.0,53.0
2005-05-01,83.0,62.0
2006-05-01,80.0,59.0
2007-05-01,81.0,55.0
2008-05-01,78.0,62.0
2009-05-01,76.0,62.0
2010-05-01,90.0,51.0
2011-05-01,81.0,59.0
2012-05-01,72.0,61.0
