date,tmax,tmin
1981-10-04,72.0,54.0
1982-10-04,73.0,60.0
1983-10-04,81.0,56.0
1984-10-04,70.0,52.0
1985-10-04,77.0,54.0
1986-10-04,80.0,54.0
1987-10-04,79.0,62.0
1988-10-04,67.0,53.0
1989-10-04,67.0,56.0
1990-10-04,79.0,56.0
1991-10-04,77.0,48.0
1992-10-04,63.0,49.0
1993-10-04,73.0,58.0
1994-10-04,72.0,50.0
1995-10-04,65.0,53.0
1996-10-04,73.0,51.0
1997-10-04,67.0,44.0
1998-10-04,79.0,57.0
1999-10-04,60.0,42.0
2000-10-04,76.0,57.0
2001-10-04,64.0,38.0
2002-10-04,73.0,46.0
2003-10-04,70.0,47.0
2004-10-04,75.0,49.0
2005-10-04,79.0,49.0
2006-10-04,88.0,60.0
2007-10-04,77.0,57.0
2008-10-04,63.0,57.0
2009-10-04,74.0,54.0
2010-10-04,75.0,49.0
2011-10-04,69.0,49.0
2012-10-04,77.0,51.0
