date,tmax,tmin
1981-12-21,48.0,20.0
1982-12-21,42.0,22.0
1983-12-21,39.0,29.0
1984-12-21,27.0,14.0
1985-12-21,35.0,19.0
1986-12-21,33.0,22.0
1987-12-21,46.0,21.0
1988-12-21,38.0,27.0
1989-12-21,30.0,26.0
1990-12-21,45.0,27.0
1991-12-21,35.0,20.0
1992-12-21,35.0,18.0
1993-12-21,34.0,15.0
1994-12-21,26.0,14.0
1995-12-21,44.0,22.0
1996-12-21,47.0,25.0
1997-12-21,35.0,22.0
1998-12-21,52.0,31.0
1999-12-21,29.0,14.0
2000-12-21,48.0,23.0
2001-12-21,36.0,24.0
2002-12-21,30.0,27.0
2003-12-21,47.0,23.0
2004-12-21,29.0,21.0
2005-12-21,30.0,15.0
2006-12-21,45.0,25.0
2007-12-21,39.0,24.0
2008-12-21,29.0,11.0
2009-12-21,40.0,14.0
2010-12-21,45.0,28.0
2011-12-21,38.0,24.0
2012-12-21,35.0,20.0
