date,tmax,tmin
1981-06-11,87.0,58.0
1982-06-11,94.0,71.0
1983-06-11,84.0,68.0
1984-06-11,86.0,71.0
1985-06-11,90.0,64.0
1986-06-11,84.0,69.0
1987-06-11,79.0,67.0
1988-06-11,95.0,68.0
1989-06-11,77.0,65.0
1990-06-11,84.0,67.0
1991-06-11,83.0,70.0
1992-06-11,78.0,65.0
1993-06-11,69.0,64.0
1994-06-11,88.0,71.0
1995-06-11,87.0,69.0
1996-06-11,91.0,63.0
1997-06-11,90.0,60.0
1998-06-11,78.0,64.0
1999-06-11,91.0,66.0
2000-06-11,88.0,66.0
2001-06-11,87.0,71.0
2002-06-11,83.0,62.0
2003-06-11,74.0,58.0
2004-06-11,102.0,74.0
2005-06-11,94.0,67.0
2006-06-11,91.0,65.0
2007-06-11,96.0,72.0
2008-06-11,87.0,66.0
2009-06-11,90.0,65.0
2010-06-11,76.0,65.0
2011-06-11,85.0,64.0
2012-06-11,90.0,62.0
