date,tmax,tmin
1981-10-31,49.0,31.0
1982-10-31,61.0,43.0
1983-10-31,64.0,43.0
1984-10-31,67.0,41.0
1985-10-31,54.0,44.0
1986-10-31,57.0,34.0
1987-10-31,44.0,34.0
1988-10-31,69.0,40.0
1989-10-31,63.0,47.0
1990-10-31,68.0,46.0
1991-10-31,61.0,34.0
1992-10-31,57.0,41.0
1993-10-31,60.0,32.0
1994-10-31,68.0,37.0
1995-10-31,50.0,33.0
1996-10-31,48.0,40.0
1997-10-31,61.0,31.0
1998-10-31,62.0,43.0
1999-10-31,54.0,40.0
2000-10-31,56.0,46.0
2001-10-31,63.0,48.0
2002-10-31,51.0,39.0
2003-10-31,62.0,44.0
2004-10-31,66.0,52.0
2005-10-31,68.0,38.0
2006-10-31,73.0,46.0
2007-10-31,54.0,40.0
2008-10-31,65.0,39.0
2009-10-31,57.0,41.0
2010-10-31,69.0,39.0
2011-10-31,61.0,51.0
2012-10-31,60.0,34.0
