date,tmax,tmin
1981-04-27,79.0,57.0
1982-04-27,69.0,54.0
1983-04-27,80.0,54.0
1984-04-27,60.0,35.0
1985-04-27,74.0,42.0
1986-04-27,73.0,55.0
1987-04-27,75.0,44.0
1988-04-27,91.0,56.0
1989-04-27,67.0,51.0
1990-04-27,71.0,51.0
1991-04-27,71.0,51.0
1992-04-27,82.0,62.0
1993-04-27,68.0,55.0
1994-04-27,80.0,60.0
1995-04-27,74.0,50.0
1996-04-27,83.0,62.0
1997-04-27,78.0,50.0
1998-04-27,63.0,52.0
1999-04-27,68.0,45.0
2000-04-27,75.0,46.0
2001-04-27,62.0,51.0
2002-04-27,72.0,44.0
2003-04-27,86.0,56.0
2004-04-27,69.0,44.0
2005-04-27,89.0,59.0
2006-04-27,70.0,46.0
2007-04-27,72.0,49.0
2008-04-27,68.0,52.0
2009-04-27,77.0,47.0
2010-04-27,58.0,37.0
2011-04-27,70.0,45.0
2012-04-27,74.0,58.0
