date,tmax,tmin
1981-10-08,63.0,40.0
1982-10-08,80.0,58.0
1983-10-08,67.0,51.0
1984-10-08,71.0,51.0
1985-10-08,68.0,56.0
1986-10-08,69.0,48.0
1987-10-08,69.0,54.0
1988-10-08,76.0,53.0
1989-10-08,67.0,40.0
1990-10-08,72.0,49.0
1991-10-08,78.0,49.0
1992-10-08,77.0,45.0
1993-10-08,75.0,56.0
1994-10-08,68.0,55.0
1995-10-08,73.0,50.0
1996-10-08,74.0,45.0
1997-10-08,69.0,47.0
1998-10-08,74.0,63.0
1999-10-08,71.0,51.0
2000-10-08,71.0,52.0
2001-10-08,64.0,47.0
2002-10-08,68.0,38.0
2003-10-08,66.0,57.0
2004-10-08,77.0,55.0
2005-10-08,75.0,50.0
2006-10-08,70.0,54.0
2007-10-08,66.0,54.0
2008-10-08,72.0,52.0
2009-10-08,67.0,56.0
2010-10-08,76.0,55.0
2011-10-08,70.0,54.0
2012-10-08,75.0,53.0
