date,tmax,tmin
1981-12-25,40.0,17.0
1982-12-25,34.0,18.0
1983-12-25,38.0,12.0
1984-12-25,29.0,10.0
1985-12-25,40.0,22.0
1986-12-25,35.0,18.0
1987-12-25,50.0,27.0
1988-12-25,39.0,21.0
1989-12-25,34.0,23.0
1990-12-25,35.0,22.0
1991-12-25,31.0,22.0
1992-12-25,35.0,27.0
1993-12-25,46.0,27.0
1994-12-25,34.0,25.0
1995-12-25,32.0,15.0
1996-12-25,49.0,33.0
1997-12-25,34.0,22.0
1998-12-25,49.0,24.0
1999-12-25,40.0,21.0
2000-12-25,35.0,21.0
2001-12-25,34.0,18.0
2002-12-25,26.0,14.0
2003-12-25,41.0,25.0
2004-12-25,25.0,14.0
2005-12-25,41.0,27.0
2006-12-25,36.0,25.0
2007-12-25,41.0,27.0
2008-12-25,38.0,27.0
2009-12-25,37.0,14.0
2010-12-25,28.0,17.0
2011-12-25,41.0,22.0
2012-12-25,22.0,13.0
