date,tmax,tmin
1981-02-27,30.0,12.0
1982-02-27,56.0,29.0
1983-02-27,47.0,24.0
1984-02-27,40.0,20.0
1985-02-27,37.0,29.0
1986-02-27,34.0,16.0
1987-02-27,45.0,18.0
1988-02-27,40.0,29.0
1989-02-27,44.0,31.0
1990-02-27,40.0,26.0
1991-02-27,45.0,34.0
1992-02-27,63.0,39.0
1993-02-27,43.0,33.0
1994-02-27,40.0,30.0
1995-02-27,44.0,33.0
1996-02-27,46.0,24.0
1997-02-27,40.0,34.0
1998-02-27,55.0,43.0
1999-02-27,46.0,28.0
2000-02-27,52.0,25.0
2001-02-27,52.0,35.0
2002-02-27,59.0,33.0
2003-02-27,41.0,26.0
2004-02-27,47.0,31.0
2005-02-27,51.0,28.0
2006-02-27,35.0,22.0
2007-02-27,47.0,41.0
2008-02-27,61.0,32.0
2009-02-27,53.0,24.0
2010-02-27,37.0,27.0
2011-02-27,35.0,30.0
2012-02-27,44.0,23.0
