date,tmax,tmin
1981-12-31,32.0,17.0
1982-12-31,41.0,16.0
1983-12-31,36.0,9.0
1984-12-31,37.0,12.0
1985-12-31,33.0,21.0
1986-12-31,30.0,15.0
1987-12-31,28.0,19.0
1988-12-31,38.0,21.0
1989-12-31,37.0,19.0
1990-12-31,43.0,29.0
1991-12-31,38.0,22.0
1992-12-31,40.0,21.0
1993-12-31,37.0,17.0
1994-12-31,37.0,22.0
1995-12-31,45.0,29.0
1996-12-31,33.0,28.0
1997-12-31,35.0,19.0
1998-12-31,41.0,20.0
1999-12-31,34.0,18.0
2000-12-31,39.0,17.0
2001-12-31,41.0,21.0
2002-12-31,27.0,9.0
2003-12-31,45.0,26.0
2004-12-31,29.0,17.0
2005-12-31,32.0,23.0
2006-12-31,29.0,25.0
2007-12-31,35.0,26.0
2008-12-31,33.0,23.0
2009-12-31,26.0,10.0
2010-12-31,27.0,16.0
2011-12-31,41.0,20.0
2012-12-31,32.0,11.0
