date,tmax,tmin
1981-09-15,77.0,58.0
1982-09-15,84.0,62.0
1983-09-15,85.0,61.0
1984-09-15,79.0,58.0
1985-09-15,76.0,56.0
1986-09-15,81.0,57.0
1987-09-15,77.0,59.0
1988-09-15,77.0,62.0
1989-09-15,79.0,65.0
1990-09-15,80.0,55.0
1991-09-15,65.0,57.0
1992-09-15,76.0,68.0
1993-09-15,85.0,68.0
1994-09-15,80.0,58.0
1995-09-15,85.0,58.0
1996-09-15,76.0,58.0
1997-09-15,75.0,56.0
1998-09-15,79.0,57.0
1999-09-15,69.0,56.0
2000-09-15,86.0,64.0
2001-09-15,83.0,66.0
2002-09-15,83.0,55.0
2003-09-15,80.0,65.0
2004-09-15,69.0,60.0
2005-09-15,75.0,64.0
2006-09-15,79.0,63.0
2007-09-15,77.0,59.0
2008-09-15,89.0,63.0
2009-09-15,86.0,58.0
2010-09-15,85.0,72.0
2011-09-15,81.0,64.0
2012-09-15,81.0,57.0
