date,tmax,tmin
1981-12-07,51.0,25.0
1982-12-07,38.0,12.0
1983-12-07,56.0,34.0
1984-12-07,36.0,21.0
1985-12-07,20.0,9.0
1986-12-07,43.0,26.0
1987-12-07,40.0,22.0
1988-12-07,52.0,28.0
1989-12-07,44.0,26.0
1990-12-07,55.0,31.0
1991-12-07,40.0,23.0
1992-12-07,46.0,30.0
1993-12-07,44.0,23.0
1994-12-07,44.0,28.0
1995-12-07,42.0,27.0
1996-12-07,44.0,28.0
1997-12-07,36.0,29.0
1998-12-07,36.0,20.0
1999-12-07,46.0,23.0
2000-12-07,37.0,26.0
2001-12-07,28.0,16.0
2002-12-07,36.0,27.0
2003-12-07,35.0,17.0
2004-12-07,50.0,27.0
2005-12-07,34.0,16.0
2006-12-07,37.0,27.0
2007-12-07,44.0,29.0
2008-12-07,40.0,19.0
2009-12-07,36.0,24.0
2010-12-07,44.0,24.0
2011-12-07,41.0,32.0
2012-12-07,32.0,20.0
