date,tmax,tmin
1981-02-19,33.0,23.0
1982-02-19,49.0,35.0
1983-02-19,24.0,14.0
1984-02-19,44.0,24.0
1985-02-19,23.0,15.0
1986-02-19,43.0,29.0
1987-02-19,33.0,20.0
1988-02-19,48.0,17.0
1989-02-19,38.0,27.0
1990-02-19,39.0,32.0
1991-02-19,36.0,18.0
1992-02-19,44.0,23.0
1993-02-19,44.0,30.0
1994-02-19,40.0,28.0
1995-02-19,46.0,32.0
1996-02-19,36.0,19.0
1997-02-19,58.0,27.0
1998-02-19,42.0,32.0
1999-02-19,44.0,25.0
2000-02-19,42.0,24.0
2001-02-19,51.0,31.0
2002-02-19,51.0,21.0
2003-02-19,51.0,33.0
2004-02-19,55.0,35.0
2005-02-19,24.0,15.0
2006-02-19,55.0,23.0
2007-02-19,52.0,25.0
2008-02-19,54.0,23.0
2009-02-19,34.0,22.0
2010-02-19,51.0,20.0
2011-02-19,52.0,25.0
2012-02-19,46.0,16.0
