date,tmax,tmin
1981-04-13,71.0,40.0
1982-04-13,77.0,43.0
1983-04-13,72.0,55.0
1984-04-13,71.0,48.0
1985-04-13,65.0,47.0
1986-04-13,78.0,46.0
1987-04-13,62.0,37.0
1988-04-13,71.0,56.0
1989-04-13,72.0,50.0
1990-04-13,56.0,47.0
1991-04-13,64.0,42.0
1992-04-13,67.0,42.0
1993-04-13,68.0,43.0
1994-04-13,74.0,46.0
1995-04-13,66.0,47.0
1996-04-13,57.0,44.0
1997-04-13,76.0,47.0
1998-04-13,70.0,53.0
1999-04-13,68.0,42.0
2000-04-13,63.0,49.0
2001-04-13,65.0,50.0
2002-04-13,71.0,47.0
2003-04-13,72.0,42.0
2004-04-13,72.0,56.0
2005-04-13,75.0,41.0
2006-04-13,64.0,40.0
2007-04-13,71.0,44.0
2008-04-13,78.0,43.0
2009-04-13,81.0,59.0
2010-04-13,52.0,38.0
2011-04-13,75.0,51.0
2012-04-13,81.0,49.0
