date,tmax,tmin
1981-09-21,83.0,66.0
1982-09-21,77.0,50.0
1983-09-21,76.0,64.0
1984-09-21,81.0,56.0
1985-09-21,76.0,55.0
1986-09-21,81.0,55.0
1987-09-21,83.0,54.0
1988-09-21,86.0,55.0
1989-09-21,71.0,48.0
1990-09-21,78.0,60.0
1991-09-21,79.0,56.0
1992-09-21,73.0,58.0
1993-09-21,72.0,66.0
1994-09-21,74.0,52.0
1995-09-21,78.0,63.0
1996-09-21,80.0,55.0
1997-09-21,75.0,45.0
1998-09-21,83.0,51.0
1999-09-21,68.0,49.0
2000-09-21,80.0,64.0
2001-09-21,72.0,56.0
2002-09-21,81.0,50.0
2003-09-21,80.0,55.0
2004-09-21,78.0,54.0
2005-09-21,76.0,61.0
2006-09-21,86.0,60.0
2007-09-21,87.0,60.0
2008-09-21,78.0,67.0
2009-09-21,79.0,53.0
2010-09-21,64.0,56.0
2011-09-21,81.0,51.0
2012-09-21,79.0,64.0
