date,tmax,tmin
1981-11-12,60.0,28.0
1982-11-12,59.0,31.0
1983-11-12,53.0,34.0
1984-11-12,46.0,35.0
1985-11-12,48.0,29.0
1986-11-12,55.0,38.0
1987-11-12,56.0,43.0
1988-11-12,65.0,41.0
1989-11-12,48.0,31.0
1990-11-12,65.0,34.0
1991-11-12,61.0,30.0
1992-11-12,53.0,35.0
1993-11-12,60.0,44.0
1994-11-12,55.0,40.0
1995-11-12,66.0,38.0
1996-11-12,44.0,30.0
1997-11-12,54.0,46.0
1998-11-12,55.0,36.0
1999-11-12,64.0,43.0
2000-11-12,47.0,26.0
2001-11-12,48.0,32.0
2002-11-12,50.0,33.0
2003-11-12,49.0,30.0
2004-11-12,43.0,28.0
2005-11-12,56.0,42.0
2006-11-12,54.0,34.0
2007-11-12,51.0,38.0
2008-11-12,51.0,37.0
2009-11-12,39.0,30.0
2010-11-12,55.0,34.0
2011-11-12,63.0,47.0
2012-11-12,49.0,28.0
