date,tmax,tmin
1981-03-11,58.0,32.0
1982-03-11,56.0,34.0
1983-03-11,54.0,35.0
1984-03-11,55.0,28.0
1985-03-11,49.0,17.0
1986-03-11,55.0,33.0
1987-03-11,48.0,29.0
1988-03-11,65.0,39.0
1989-03-11,62.0,37.0
1990-03-11,56.0,42.0
1991-03-11,52.0,29.0
1992-03-11,55.0,35.0
1993-03-11,56.0,39.0
1994-03-11,43.0,31.0
1995-03-11,51.0,42.0
1996-03-11,47.0,27.0
1997-03-11,58.0,40.0
1998-03-11,57.0,36.0
1999-03-11,41.0,29.0
2000-03-11,58.0,30.0
2001-03-11,46.0,25.0
2002-03-11,72.0,35.0
2003-03-11,42.0,36.0
2004-03-11,59.0,42.0
2005-03-11,37.0,24.0
2006-03-11,50.0,33.0
2007-03-11,50.0,26.0
2008-03-11,63.0,42.0
2009-03-11,51.0,34.0
2010-03-11,49.0,28.0
2011-03-11,57.0,35.0
2012-03-11,41.0,24.0
