date,tmax,tmin
1981-03-16,70.0,33.0
1982-03-16,46.0,26.0
1983-03-16,47.0,33.0
1984-03-16,52.0,36.0
1985-03-16,53.0,29.0
1986-03-16,50.0,32.0
1987-03-16,47.0,28.0
1988-03-16,47.0,26.0
1989-03-16,59.0,35.0
1990-03-16,59.0,35.0
1991-03-16,52.0,26.0
1992-03-16,46.0,30.0
1993-03-16,52.0,39.0
1994-03-16,52.0,33.0
1995-03-16,44.0,28.0
1996-03-16,52.0,37.0
1997-03-16,49.0,39.0
1998-03-16,62.0,33.0
1999-03-16,45.0,35.0
2000-03-16,63.0,30.0
2001-03-16,58.0,36.0
2002-03-16,67.0,54.0
2003-03-16,44.0,32.0
2004-03-16,55.0,43.0
2005-03-16,58.0,36.0
2006-03-16,73.0,39.0
2007-03-16,51.0,37.0
2008-03-16,63.0,37.0
2009-03-16,69.0,40.0
2010-03-16,46.0,26.0
2011-03-16,53.0,31.0
2012-03-16,56.0,38.0
