date,tmax,tmin
1981-04-19,74.0,52.0
1982-04-19,74.0,51.0
1983-04-19,68.0,53.0
1984-04-19,73.0,44.0
1985-04-19,77.0,57.0
1986-04-19,70.0,50.0
1987-04-19,62.0,48.0
1988-04-19,61.0,43.0
1989-04-19,72.0,55.0
1990-04-19,62.0,49.0
1991-04-19,71.0,46.0
1992-04-19,80.0,48.0
1993-04-19,85.0,58.0
1994-04-19,74.0,58.0
1995-04-19,70.0,41.0
1996-04-19,62.0,51.0
1997-04-19,64.0,52.0
1998-04-19,78.0,58.0
1999-04-19,77.0,48.0
2000-04-19,62.0,48.0
2001-04-19,75.0,55.0
2002-04-19,74.0,49.0
2003-04-19,65.0,44.0
2004-04-19,86.0,58.0
2005-04-19,69.0,57.0
2006-04-19,62.0,47.0
2007-04-19,76.0,54.0
2008-04-19,72.0,61.0
2009-04-19,64.0,51.0
2010-04-19,63.0,55.0
2011-04-19,71.0,45.0
2012-04-19,69.0,56.0
