date,tmax,tmin
1981-02-15,40.0,26.0
1982-02-15,45.0,23.0
1983-02-15,42.0,19.0
1984-02-15,36.0,16.0
1985-02-15,42.0,20.0
1986-02-15,40.0,22.0
1987-02-15,35.0,23.0
1988-02-15,32.0,18.0
1989-02-15,50.0,27.0
1990-02-15,46.0,30.0
1991-02-15,45.0,26.0
1992-02-15,46.0,32.0
1993-02-15,48.0,30.0
1994-02-15,37.0,27.0
1995-02-15,46.0,27.0
1996-02-15,38.0,28.0
1997-02-15,42.0,27.0
1998-02-15,47.0,26.0
1999-02-15,49.0,20.0
2000-02-15,38.0,18.0
2001-02-15,38.0,17.0
2002-02-15,49.0,25.0
2003-02-15,54.0,28.0
2004-02-15,53.0,28.0
2005-02-15,37.0,30.0
2006-02-15,39.0,28.0
2007-02-15,47.0,23.0
2008-02-15,40.0,22.0
2009-02-15,39.0,21.0
2010-02-15,35.0,15.0
2011-02-15,37.0,17.0
2012-02-15,38.0,19.0
