date,tmax,tmin
1981-03-28,63.0,35.0
1982-03-28,60.0,41.0
1983-03-28,64.0,38.0
1984-03-28,64.0,32.0
1985-03-28,57.0,36.0
1986-03-28,61.0,43.0
1987-03-28,63.0,37.0
1988-03-28,47.0,40.0
1989-03-28,67.0,35.0
1990-03-28,48.0,36.0
1991-03-28,40.0,29.0
1992-03-28,65.0,44.0
1993-03-28,64.0,42.0
1994-03-28,61.0,42.0
1995-03-28,53.0,39.0
1996-03-28,59.0,39.0
1997-03-28,78.0,45.0
1998-03-28,72.0,44.0
1999-03-28,51.0,30.0
2000-03-28,59.0,47.0
2001-03-28,49.0,31.0
2002-03-28,73.0,44.0
2003-03-28,62.0,38.0
2004-03-28,73.0,56.0
2005-03-28,62.0,49.0
2006-03-28,55.0,33.0
2007-03-28,63.0,43.0
2008-03-28,53.0,39.0
2009-03-28,56.0,33.0
2010-03-28,61.0,30.0
2011-03-28,59.0,40.0
2012-03-28,69.0,50.0
