date,tmax,tmin
1981-03-31,44.0,40.0
1982-03-31,63.0,46.0
1983-03-31,64.0,47.0
1984-03-31,51.0,39.0
1985-03-31,61.0,33.0
1986-03-31,67.0,38.0
1987-03-31,53.0,29.0
1988-03-31,63.0,43.0
1989-03-31,80.0,51.0
1990-03-31,67.0,44.0
1991-03-31,48.0,30.0
1992-03-31,64.0,52.0
1993-03-31,68.0,51.0
1994-03-31,74.0,42.0
1995-03-31,62.0,36.0
1996-03-31,56.0,40.0
1997-03-31,58.0,40.0
1998-03-31,51.0,41.0
1999-03-31,49.0,42.0
2000-03-31,65.0,39.0
2001-03-31,59.0,32.0
2002-03-31,84.0,46.0
2003-03-31,62.0,51.0
2004-03-31,53.0,39.0
2005-03-31,68.0,49.0
2006-03-31,63.0,38.0
2007-03-31,62.0,42.0
2008-03-31,62.0,40.0
2009-03-31,51.0,32.0
2010-03-31,61.0,43.0
2011-03-31,71.0,45.0
2012-03-31,57.0,43.0
