date,tmax,tmin
1981-05-29,88.0,59.0
1982-05-29,79.0,63.0
1983-05-29,98.0,68.0
1984-05-29,90.0,60.0
1985-05-29,74.0,55.0
1986-05-29,92.0,65.0
1987-05-29,87.0,61.0
1988-05-29,81.0,60.0
1989-05-29,84.0,67.0
1990-05-29,84.0,67.0
1991-05-29,76.0,62.0
1992-05-29,88.0,73.0
1993-05-29,85.0,66.0
1994-05-29,87.0,57.0
1995-05-29,83.0,63.0
1996-05-29,90.0,65.0
1997-05-29,79.0,53.0
1998-05-29,78.0,57.0
1999-05-29,84.0,54.0
2000-05-29,90.0,59.0
2001-05-29,85.0,68.0
2002-05-29,93.0,66.0
2003-05-29,89.0,59.0
2004-05-29,82.0,70.0
2005-05-29,79.0,64.0
2006-05-29,87.0,60.0
2007-05-29,89.0,65.0
2008-05-29,79.0,63.0
2009-05-29,80.0,62.0
2010-05-29,92.0,63.0
2011-05-29,84.0,71.0
2012-05-29,85.0,65.0
