date,tmax,tmin
1981-06-04,89.0,66.0
1982-06-04,90.0,72.0
1983-06-04,78.0,65.0
1984-06-04,81.0,64.0
1985-06-04,87.0,63.0
1986-06-04,85.0,65.0
1987-06-04,91.0,67.0
1988-06-04,88.0,64.0
1989-06-04,87.0,71.0
1990-06-04,82.0,72.0
1991-06-04,92.0,64.0
1992-06-04,90.0,64.0
1993-06-04,93.0,70.0
1994-06-04,86.0,70.0
1995-06-04,94.0,64.0
1996-06-04,86.0,67.0
1997-06-04,71.0,50.0
1998-06-04,76.0,59.0
1999-06-04,73.0,66.0
2000-06-04,93.0,65.0
2001-06-04,95.0,73.0
2002-06-04,89.0,72.0
2003-06-04,89.0,65.0
2004-06-04,81.0,73.0
2005-06-04,88.0,67.0
2006-06-04,86.0,66.0
2007-06-04,88.0,70.0
2008-06-04,78.0,59.0
2009-06-04,97.0,67.0
2010-06-04,83.0,62.0
2011-06-04,87.0,69.0
2012-06-04,91.0,63.0
