date,tmax,tmin
1981-04-03,64.0,42.0
1982-04-03,66.0,39.0
1983-04-03,62.0,40.0
1984-04-03,63.0,40.0
1985-04-03,55.0,39.0
1986-04-03,72.0,51.0
1987-04-03,68.0,35.0
1988-04-03,49.0,38.0
1989-04-03,68.0,52.0
1990-04-03,51.0,36.0
1991-04-03,64.0,45.0
1992-04-03,74.0,51.0
1993-04-03,55.0,40.0
1994-04-03,72.0,47.0
1995-04-03,67.0,36.0
1996-04-03,60.0,37.0
1997-04-03,55.0,42.0
1998-04-03,62.0,40.0
1999-04-03,69.0,44.0
2000-04-03,67.0,39.0
2001-04-03,62.0,35.0
2002-04-03,76.0,55.0
2003-04-03,62.0,50.0
2004-04-03,60.0,38.0
2005-04-03,68.0,40.0
2006-04-03,76.0,48.0
2007-04-03,67.0,37.0
2008-04-03,67.0,42.0
2009-04-03,60.0,45.0
2010-04-03,60.0,36.0
2011-04-03,66.0,35.0
2012-04-03,68.0,36.0
