date,tmax,tmin
1981-06-17,87.0,73.0
1982-06-17,77.0,65.0
1983-06-17,82.0,67.0
1984-06-17,92.0,65.0
1985-06-17,82.0,67.0
1986-06-17,96.0,67.0
1987-06-17,87.0,67.0
1988-06-17,92.0,63.0
1989-06-17,88.0,64.0
1990-06-17,89.0,72.0
1991-06-17,88.0,61.0
1992-06-17,89.0,66.0
1993-06-17,86.0,61.0
1994-06-17,95.0,75.0
1995-06-17,72.0,67.0
1996-06-17,86.0,66.0
1997-06-17,89.0,73.0
1998-06-17,85.0,68.0
1999-06-17,85.0,65.0
2000-06-17,92.0,71.0
2001-06-17,87.0,65.0
2002-06-17,89.0,70.0
2003-06-17,93.0,73.0
2004-06-17,79.0,61.0
2005-06-17,83.0,71.0
2006-06-17,96.0,67.0
2007-06-17,92.0,70.0
2008-06-17,78.0,63.0
2009-06-17,80.0,66.0
2010-06-17,76.0,65.0
2011-06-17,87.0,70.0
2012-06-17,100.0,70.0
