date,tmax,tmin
1981-10-02,69.0,48.0
1982-10-02,79.0,55.0
1983-10-02,76.0,58.0
1984-10-02,70.0,59.0
1985-10-02,80.0,45.0
1986-10-02,76.0,49.0
1987-10-02,80.0,53.0
1988-10-02,63.0,56.0
1989-10-02,75.0,56.0
1990-10-02,78.0,47.0
1991-10-02,67.0,56.0
1992-10-02,70.0,54.0
1993-10-02,73.0,53.0
1994-10-02,71.0,51.0
1995-10-02,69.0,57.0
1996-10-02,61.0,48.0
1997-10-02,69.0,61.0
1998-10-02,75.0,52.0
1999-10-02,66.0,50.0
2000-10-02,74.0,56.0
2001-10-02,76.0,54.0
2002-10-02,75.0,44.0
2003-10-02,69.0,58.0
2004-10-02,67.0,41.0
2005-10-02,71.0,62.0
2006-10-02,87.0,59.0
2007-10-02,77.0,60.0
2008-10-02,79.0,57.0
2009-10-02,81.0,51.0
2010-10-02,72.0,61.0
2011-10-02,69.0,46.0
2012-10-02,79.0,52.0
