date,tmax,tmin
1981-04-28,65.0,50.0
1982-04-28,69.0,49.0
1983-04-28,72.0,44.0
1984-04-28,67.0,40.0
1985-04-28,72.0,54.0
1986-04-28,74.0,52.0
1987-04-28,76.0,51.0
1988-04-28,83.0,62.0
1989-04-28,66.0,52.0
1990-04-28,75.0,48.0
1991-04-28,71.0,54.0
1992-04-28,77.0,55.0
1993-04-28,62.0,53.0
1994-04-28,84.0,54.0
1995-04-28,82.0,58.0
1996-04-28,78.0,62.0
1997-04-28,82.0,56.0
1998-04-28,58.0,54.0
1999-04-28,76.0,43.0
2000-04-28,78.0,51.0
2001-04-28,72.0,53.0
2002-04-28,62.0,51.0
2003-04-28,76.0,61.0
2004-04-28,69.0,51.0
2005-04-28,83.0,65.0
2006-04-28,76.0,50.0
2007-04-28,80.0,51.0
2008-04-28,73.0,54.0
2009-04-28,73.0,55.0
2010-04-28,58.0,43.0
2011-04-28,72.0,53.0
2012-04-28,68.0,54.0
