date,tmax,tmin
1981-03-29,57.0,40.0
1982-03-29,63.0,40.0
1983-03-29,66.0,41.0
1984-03-29,60.0,40.0
1985-03-29,55.0,34.0
1986-03-29,60.0,43.0
1987-03-29,59.0,42.0
1988-03-29,51.0,36.0
1989-03-29,69.0,39.0
1990-03-29,61.0,43.0
1991-03-29,49.0,28.0
1992-03-29,69.0,40.0
1993-03-29,61.0,41.0
1994-03-29,58.0,36.0
1995-03-29,59.0,37.0
1996-03-29,56.0,44.0
1997-03-29,74.0,49.0
1998-03-29,69.0,55.0
1999-03-29,47.0,28.0
2000-03-29,63.0,33.0
2001-03-29,56.0,30.0
2002-03-29,65.0,47.0
2003-03-29,69.0,42.0
2004-03-29,69.0,53.0
2005-03-29,64.0,40.0
2006-03-29,70.0,36.0
2007-03-29,58.0,45.0
2008-03-29,45.0,37.0
2009-03-29,44.0,34.0
2010-03-29,53.0,42.0
2011-03-29,70.0,35.0
2012-03-29,74.0,49.0
