date,tmax,tmin
1981-04-30,89.0,55.0
1982-04-30,78.0,56.0
1983-04-30,70.0,47.0
1984-04-30,67.0,52.0
1985-04-30,87.0,57.0
1986-04-30,72.0,59.0
1987-04-30,80.0,56.0
1988-04-30,76.0,56.0
1989-04-30,79.0,52.0
1990-04-30,60.0,50.0
1991-04-30,72.0,54.0
1992-04-30,76.0,49.0
1993-04-30,69.0,53.0
1994-04-30,77.0,61.0
1995-04-30,80.0,58.0
1996-04-30,77.0,57.0
1997-04-30,73.0,51.0
1998-04-30,67.0,55.0
1999-04-30,73.0,58.0
2000-04-30,88.0,48.0
2001-04-30,72.0,57.0
2002-04-30,76.0,52.0
2003-04-30,86.0,54.0
2004-04-30,68.0,54.0
2005-04-30,85.0,61.0
2006-04-30,84.0,60.0
2007-04-30,77.0,61.0
2008-04-30,88.0,62.0
2009-04-30,81.0,56.0
2010-04-30,77.0,47.0
2011-04-30,70.0,55.0
2012-04-30,75.0,53.0
