date,tmax,tmin
1981-10-30,58.0,39.0
1982-10-30,66.0,51.0
1983-10-30,63.0,40.0
1984-10-30,59.0,33.0
1985-10-30,54.0,45.0
1986-10-30,54.0,26.0
1987-10-30,52.0,40.0
1988-10-30,58.0,40.0
1989-10-30,58.0,47.0
1990-10-30,64.0,46.0
1991-10-30,61.0,45.0
1992-10-30,60.0,39.0
1993-10-30,52.0,36.0
1994-10-30,67.0,41.0
1995-10-30,60.0,43.0
1996-10-30,61.0,44.0
1997-10-30,58.0,38.0
1998-10-30,63.0,38.0
1999-10-30,57.0,30.0
2000-10-30,56.0,37.0
2001-10-30,61.0,38.0
2002-10-30,52.0,36.0
2003-10-30,70.0,42.0
2004-10-30,57.0,45.0
2005-10-30,66.0,43.0
2006-10-30,67.0,46.0
2007-10-30,51.0,36.0
2008-10-30,56.0,39.0
2009-10-30,58.0,43.0
2010-10-30,68.0,38.0
2011-10-30,58.0,43.0
2012-10-30,55.0,35.0
