date,tmax,tmin
1981-04-17,80.0,48.0
1982-04-17,71.0,43.0
1983-04-17,70.0,46.0
1984-04-17,65.0,51.0
1985-04-17,71.0,50.0
1986-04-17,82.0,47.0
1987-04-17,69.0,52.0
1988-04-17,74.0,49.0
1989-04-17,76.0,47.0
1990-04-17,62.0,44.0
1991-04-17,61.0,48.0
1992-04-17,73.0,53.0
1993-04-17,90.0,50.0
1994-04-17,75.0,60.0
1995-04-17,76.0,49.0
1996-04-17,65.0,42.0
1997-04-17,68.0,41.0
1998-04-17,71.0,45.0
1999-04-17,74.0,49.0
2000-04-17,71.0,44.0
2001-04-17,84.0,51.0
2002-04-17,67.0,48.0
2003-04-17,70.0,59.0
2004-04-17,80.0,54.0
2005-04-17,73.0,55.0
2006-04-17,65.0,48.0
2007-04-17,72.0,43.0
2008-04-17,83.0,55.0
2009-04-17,71.0,48.0
2010-04-17,54.0,42.0
2011-04-17,69.0,60.0
2012-04-17,78.0,54.0
