date,tmax,tmin
1981-09-19,76.0,62.0
1982-09-19,84.0,58.0
1983-09-19,80.0,57.0
1984-09-19,76.0,53.0
1985-09-19,79.0,59.0
1986-09-19,76.0,57.0
1987-09-19,88.0,64.0
1988-09-19,80.0,60.0
1989-09-19,69.0,47.0
1990-09-19,74.0,57.0
1991-09-19,72.0,56.0
1992-09-19,71.0,63.0
1993-09-19,82.0,55.0
1994-09-19,78.0,57.0
1995-09-19,75.0,65.0
1996-09-19,76.0,60.0
1997-09-19,74.0,46.0
1998-09-19,77.0,67.0
1999-09-19,64.0,58.0
2000-09-19,83.0,68.0
2001-09-19,75.0,61.0
2002-09-19,74.0,55.0
2003-09-19,74.0,58.0
2004-09-19,78.0,55.0
2005-09-19,72.0,67.0
2006-09-19,85.0,66.0
2007-09-19,80.0,64.0
2008-09-19,75.0,66.0
2009-09-19,73.0,65.0
2010-09-19,75.0,60.0
2011-09-19,74.0,50.0
2012-09-19,84.0,59.0
