date,tmax,tmin
1981-06-24,94.0,71.0
1982-06-24,87.0,63.0
1983-06-24,85.0,72.0
1984-06-24,87.0,71.0
1985-06-24,92.0,68.0
1986-06-24,85.0,66.0
1987-06-24,81.0,66.0
1988-06-24,79.0,69.0
1989-06-24,92.0,73.0
1990-06-24,87.0,70.0
1991-06-24,80.0,67.0
1992-06-24,80.0,63.0
1993-06-24,92.0,74.0
1994-06-24,95.0,71.0
1995-06-24,87.0,73.0
1996-06-24,87.0,66.0
1997-06-24,97.0,73.0
1998-06-24,83.0,69.0
1999-06-24,96.0,63.0
2000-06-24,85.0,72.0
2001-06-24,87.0,69.0
2002-06-24,75.0,64.0
2003-06-24,95.0,73.0
2004-06-24,79.0,67.0
2005-06-24,90.0,77.0
2006-06-24,92.0,65.0
2007-06-24,92.0,73.0
2008-06-24,81.0,67.0
2009-06-24,103.0,71.0
2010-06-24,89.0,67.0
2011-06-24,81.0,64.0
2012-06-24,79.0,72.0
